date,month,new_cases,new_deaths,Death Rate
2020-04-04,4,20.0,0.0,0.004807692307692308
2020-04-05,4,19.0,0.0,0.004597701149425287
2020-04-06,4,19.0,0.0,0.004405286343612335
2020-04-07,4,13.0,0.0,0.004282655246252677
2020-04-08,4,16.0,0.0,0.004140786749482402
2020-04-09,4,19.0,0.0,0.00398406374501992
2020-04-10,4,37.0,1.0,0.0055658627087198514
2020-04-11,4,19.0,0.0,0.005376344086021506
2020-04-12,4,19.0,0.0,0.005199306759098787
2020-04-13,4,18.0,0.0,0.005042016806722689
2020-04-14,4,17.0,0.0,0.004901960784313725
2020-04-15,4,6.0,0.0,0.0048543689320388345
2020-04-16,4,8.0,1.0,0.006389776357827476
2020-04-17,4,16.0,0.0,0.006230529595015576
2020-04-18,4,7.0,0.0,0.0061633281972265025
2020-04-19,4,6.0,0.0,0.0061068702290076335
2020-04-20,4,5.0,0.0,0.006060606060606061
2020-04-21,4,2.0,2.0,0.00906344410876133
2020-04-22,4,7.0,0.0,0.008968609865470852
2020-04-23,4,12.0,0.0,0.00881057268722467
2020-04-24,4,6.0,0.0,0.008733624454148471
2020-04-25,4,0.0,0.0,0.008733624454148471
2020-04-26,4,6.0,0.0,0.008658008658008658
2020-04-27,4,2.0,0.0,0.008633093525179856
2020-04-28,4,2.0,0.0,0.00860832137733142
2020-04-29,4,8.0,0.0,0.00851063829787234
2020-04-30,4,8.0,0.0,0.008415147265077139
2020-05-01,5,6.0,0.0,0.008344923504867872
2020-05-02,5,6.0,0.0,0.008275862068965517
2020-05-03,5,8.0,0.0,0.008185538881309686
2020-05-04,5,6.0,0.0,0.008119079837618403
2020-05-05,5,3.0,0.0,0.008086253369272238
2020-05-06,5,13.0,0.0,0.007947019867549669
2020-05-07,5,6.0,0.0,0.00788436268068331
2020-05-08,5,4.0,0.0,0.00784313725490196
2020-05-09,5,8.0,0.0,0.007761966364812419
2020-05-10,5,7.0,0.0,0.007692307692307693
2020-05-11,5,12.0,0.0,0.007575757575757576
2020-05-12,5,9.0,1.0,0.008739076154806492
2020-05-13,5,3.0,0.0,0.008706467661691543
2020-05-14,5,11.0,0.0,0.008588957055214725
2020-05-15,5,15.0,1.0,0.00963855421686747
2020-05-16,5,13.0,0.0,0.009489916963226572
2020-05-17,5,10.0,2.0,0.011723329425556858
2020-05-18,5,10.0,0.0,0.011587485515643106
2020-05-19,5,3.0,0.0,0.011547344110854504
2020-05-20,5,16.0,0.0,0.011337868480725623
2020-05-21,5,15.0,0.0,0.011148272017837236
2020-05-22,5,6.0,0.0,0.01107419712070875
2020-05-23,5,8.0,0.0,0.010976948408342482
2020-05-24,5,7.0,0.0,0.010893246187363835
2020-05-25,5,12.0,0.0,0.010752688172043012
2020-05-26,5,21.0,0.0,0.010515247108307046
2020-05-27,5,5.0,0.0,0.010460251046025104
2020-05-28,5,28.0,0.0,0.01016260162601626
2020-05-29,5,16.0,0.0,0.01
2020-05-30,5,22.0,0.0,0.009784735812133072
2020-05-31,5,25.0,0.0,0.009551098376313277
2020-06-01,6,9.0,0.0,0.00946969696969697
2020-06-02,6,28.0,0.0,0.00922509225092251
2020-06-03,6,21.0,0.0,0.00904977375565611
2020-06-04,6,52.0,0.0,0.00864304235090752
2020-06-05,6,37.0,0.0,0.008375209380234505
2020-06-06,6,34.0,0.0,0.008143322475570033
2020-06-07,6,35.0,0.0,0.00791765637371338
2020-06-08,6,55.0,0.0,0.007587253414264037
2020-06-09,6,24.0,0.0,0.007451564828614009
2020-06-10,6,33.0,1.0,0.008
2020-06-11,6,86.0,1.0,0.008213552361396304
2020-06-12,6,77.0,0.0,0.007802340702210663
2020-06-13,6,74.0,0.0,0.007444168734491315
2020-06-14,6,50.0,0.0,0.007220216606498195
2020-06-15,6,53.0,0.0,0.006997084548104956
2020-06-16,6,29.0,0.0,0.006880733944954129
2020-06-17,6,25.0,0.0,0.006783493499152063
2020-06-18,6,102.0,0.0,0.006413682522715126
2020-06-19,6,68.0,0.0,0.006188757091284167
2020-06-20,6,119.0,0.0,0.0058309037900874635
2020-06-21,6,69.0,0.0,0.005641748942172073
2020-06-22,6,86.0,0.0,0.005422503389064619
2020-06-23,6,64.0,0.0,0.005270092226613966
2020-06-24,6,91.0,0.0,0.005067567567567568
2020-06-25,6,147.0,0.0,0.004771371769383698
2020-06-26,6,169.0,0.0,0.004470938897168405
2020-06-27,6,152.0,0.0,0.004231311706629055
2020-06-28,6,143.0,0.0,0.004028197381671702
2020-06-29,6,151.0,3.0,0.004792332268370607
2020-06-30,6,139.0,0.0,0.004588559192413582
2020-07-01,7,190.0,1.0,0.004625614339404453
2020-07-02,7,294.0,1.0,0.0045297095656807885
2020-07-03,7,270.0,0.0,0.004225702212279393
2020-07-04,7,288.0,1.0,0.0041753653444676405
2020-07-05,7,310.0,0.0,0.0038952607660679506
2020-07-06,7,375.0,1.0,0.0038030424339471577
2020-07-07,7,245.0,4.0,0.004388475481778287
2020-07-08,7,245.0,0.0,0.004192489974480496
2020-07-09,7,350.0,1.0,0.00411240575736806
2020-07-10,7,649.0,1.0,0.0038550501156515036
2020-07-11,7,360.0,1.0,0.003798392987582177
2020-07-12,7,386.0,2.0,0.003872216844143272
2020-07-13,7,365.0,2.0,0.0039494470774091624
2020-07-14,7,440.0,1.0,0.0038576406172224987
2020-07-15,7,446.0,5.0,0.004244282008960151
2020-07-16,7,504.0,4.0,0.00445136879590474
2020-07-17,7,560.0,2.0,0.0043997485857950975
2020-07-18,7,423.0,5.0,0.004714615307453105
2020-07-19,7,582.0,7.0,0.005117998294000569
2020-07-20,7,563.0,8.0,0.005578549577109951
2020-07-21,7,420.0,4.0,0.005722212588867696
2020-07-22,7,277.0,2.0,0.00575734484802303
2020-07-23,7,550.0,3.0,0.005743871855027911
2020-07-24,7,768.0,9.0,0.006093381064818341
2020-07-25,7,540.0,7.0,0.006364766991001536
2020-07-26,7,931.0,11.0,0.006712328767123288
2020-07-27,7,629.0,6.0,0.006829076104800052
2020-07-28,7,612.0,11.0,0.007259642699324538
2020-07-29,7,503.0,10.0,0.007648066568771415
2020-07-30,7,456.0,8.0,0.007916666666666667
2020-07-31,7,490.0,7.0,0.008097165991902834
2020-08-01,8,530.0,10.0,0.008417508417508417
2020-08-02,8,367.0,4.0,0.008467586737779732
2020-08-03,8,788.0,8.0,0.008537549407114625
2020-08-04,8,427.0,9.0,0.008813524378930007
2020-08-05,8,435.0,10.0,0.009124363563038767
2020-08-06,8,580.0,10.0,0.00935494930695009
2020-08-07,8,653.0,9.0,0.009492168960607499
2020-08-08,8,1011.0,18.0,0.00987274127077578
2020-08-09,8,1.0,10.0,0.010325151707272892
2020-08-10,8,1204.0,7.0,0.010091900712874689
2020-08-11,8,586.0,9.0,0.01022117962466488
2020-08-12,8,636.0,11.0,0.0104047657907622
2020-08-13,8,549.0,8.0,0.010496068962764896
2020-08-14,8,1072.0,9.0,0.01040988939492518
2020-08-15,8,802.0,9.0,0.010434072258735286
2020-08-16,8,806.0,10.0,0.010491401377221762
2020-08-17,8,728.0,3.0,0.010328473564025997
2020-08-18,8,619.0,10.0,0.01045248246458534
2020-08-19,8,559.0,10.0,0.010592720035084168
2020-08-20,8,766.0,7.0,0.010556085369462988
2020-08-21,8,666.0,12.0,0.010716009654062752
2020-08-22,8,1059.0,7.0,0.010580693346611067
2020-08-23,8,950.0,8.0,0.01051867972433805
2020-08-24,8,736.0,7.0,0.010496747486694264
2020-08-25,8,643.0,7.0,0.01050401880277399
2020-08-26,8,842.0,14.0,0.010650049568049852
2020-08-27,8,1002.0,10.0,0.010631558652601427
2020-08-28,8,985.0,11.0,0.010645714898637778
2020-08-29,8,1193.0,10.0,0.01057554891516175
2020-08-30,8,1214.0,11.0,0.010529232474369632
2020-08-31,8,0.0,0.0,0.010529232474369632
2020-09-01,9,1588.0,18.0,0.010560224768086808
2020-09-02,9,897.0,7.0,0.010501611985586952
2020-09-03,9,1121.0,10.0,0.010460685833044683
2020-09-04,9,1153.0,7.0,0.010346844212515183
2020-09-05,9,1222.0,9.0,0.01026707530647986
2020-09-06,9,1240.0,9.0,0.010187553282182437
2020-09-07,9,0.0,0.0,0.010187553282182437
2020-09-08,9,1860.0,32.0,0.010455104551045511
2020-09-09,9,1117.0,21.0,0.010641922360061727
2020-09-10,9,1327.0,12.0,0.010600499765734812
2020-09-11,9,1325.0,24.0,0.010789929399227387
2020-09-12,9,1420.0,16.0,0.010802497730178436
2020-09-13,9,1485.0,7.0,0.010639448912612256
2020-09-14,9,0.0,0.0,0.010639448912612256
2020-09-15,9,1897.0,31.0,0.010828058795836168
2020-09-16,9,787.0,12.0,0.010887887440228422
2020-09-17,9,1378.0,16.0,0.010904630687546206
2020-09-18,9,1302.0,17.0,0.010950705383274688
2020-09-19,9,1556.0,20.0,0.010998172315387822
2020-09-20,9,1338.0,20.0,0.011081115017579106
2020-09-21,9,0.0,0.0,0.011081115017579106
2020-09-22,9,1890.0,39.0,0.01135636108655224
2020-09-23,9,1087.0,15.0,0.011396182278936556
2020-09-24,9,1370.0,21.0,0.011475337574751318
2020-09-25,9,1400.0,14.0,0.011445601002029975
2020-09-26,9,1357.0,17.0,0.011466335291459557
2020-09-27,9,1233.0,16.0,0.011492178933781176
2020-03-12,3,1.0,0.0,0.0
2020-03-15,3,3.0,0.0,0.0
2020-03-16,3,0.0,0.0,0.0
2020-03-17,3,1.0,0.0,0.0
2020-03-18,3,0.0,0.0,0.0
2020-03-19,3,1.0,0.0,0.0
2020-03-20,3,3.0,0.0,0.0
2020-03-21,3,5.0,0.0,0.0
2020-03-22,3,3.0,0.0,0.0
2020-03-23,3,8.0,0.0,0.0
2020-03-24,3,0.0,0.0,0.0
2020-03-25,3,48.0,0.0,0.0
2020-03-26,3,7.0,0.0,0.0
2020-03-27,3,16.0,0.0,0.0
2020-03-28,3,5.0,0.0,0.0
2020-03-29,3,39.0,0.0,0.0
2020-03-30,3,25.0,1.0,0.006060606060606061
2020-03-31,3,3.0,0.0,0.005952380952380952
2020-04-01,4,0.0,0.0,0.005952380952380952
2020-04-02,4,22.0,0.0,0.005263157894736842
2020-04-03,4,4.0,0.0,0.005154639175257732
2020-04-04,4,24.0,0.0,0.0045871559633027525
2020-04-05,4,27.0,1.0,0.00816326530612245
2020-04-06,4,16.0,1.0,0.011494252873563218
2020-04-07,4,62.0,0.0,0.009287925696594427
2020-04-08,4,26.0,0.0,0.008595988538681949
2020-04-09,4,35.0,0.0,0.0078125
2020-04-10,4,60.0,0.0,0.006756756756756757
2020-04-11,4,36.0,0.0,0.00625
2020-04-12,4,53.0,1.0,0.0075046904315197
2020-04-13,4,41.0,1.0,0.008710801393728223
2020-04-14,4,52.0,1.0,0.009584664536741214
2020-04-15,4,0.0,0.0,0.009584664536741214
2020-04-16,4,28.0,0.0,0.009174311926605505
2020-04-17,4,34.0,0.0,0.00872093023255814
2020-04-18,4,54.0,0.0,0.008086253369272238
2020-04-19,4,59.0,2.0,0.009987515605493134
2020-04-20,4,46.0,1.0,0.010625737898465172
2020-04-21,4,32.0,1.0,0.011376564277588168
2020-04-22,4,37.0,3.0,0.014192139737991267
2020-04-23,4,36.0,1.0,0.014705882352941176
2020-04-24,4,52.0,0.0,0.013944223107569721
2020-04-25,4,73.0,0.0,0.012999071494893221
2020-04-26,4,34.0,0.0,0.012601260126012601
2020-04-27,4,39.0,0.0,0.01217391304347826
2020-04-28,4,14.0,0.0,0.012027491408934709
2020-04-29,4,19.0,0.0,0.011834319526627219
2020-04-30,4,55.0,0.0,0.011308562197092083
2020-05-01,5,37.0,0.0,0.010980392156862745
2020-05-02,5,58.0,1.0,0.011252813203300824
2020-05-03,5,29.0,0.0,0.011013215859030838
2020-05-04,5,36.0,2.0,0.012160228898426323
2020-05-05,5,34.0,0.0,0.011871508379888268
2020-05-06,5,32.0,1.0,0.012295081967213115
2020-05-07,5,52.0,0.0,0.011873350923482849
2020-05-08,5,55.0,2.0,0.012730744748567792
2020-05-09,5,31.0,0.0,0.012484394506866416
2020-05-10,5,65.0,1.0,0.01259748050389922
2020-05-11,5,33.0,0.0,0.012352941176470587
2020-05-12,5,30.0,0.0,0.012138728323699421
2020-05-13,5,127.0,0.0,0.011308562197092083
2020-05-14,5,55.0,3.0,0.012552301255230125
2020-05-15,5,59.0,0.0,0.0121765601217656
2020-05-16,5,46.0,0.0,0.011898859692612791
2020-05-17,5,44.0,1.0,0.012130033964095099
2020-05-18,5,48.0,2.0,0.012802275960170697
2020-05-19,5,10.0,1.0,0.013213780084945729
2020-05-20,5,34.0,0.0,0.013005109150023224
2020-05-21,5,78.0,1.0,0.012998655311519497
2020-05-22,5,0.0,0.0,0.012998655311519497
2020-05-23,5,70.0,0.0,0.012603215993046502
2020-05-24,5,65.0,1.0,0.01267962806424345
2020-05-25,5,10.0,0.0,0.012626262626262626
2020-05-26,5,47.0,0.0,0.012381345439537762
2020-05-27,5,54.0,0.0,0.012111425111021397
2020-05-28,5,79.0,1.0,0.012128325508607199
2020-05-29,5,85.0,1.0,0.0121166224914805
2020-05-30,5,109.0,0.0,0.011636363636363636
2020-05-31,5,49.0,1.0,0.011789924973204717
2020-06-01,6,34.0,0.0,0.011648429226967879
2020-06-02,6,118.0,0.0,0.011182649949169773
2020-06-03,6,73.0,0.0,0.010912698412698412
2020-06-04,6,0.0,0.0,0.010912698412698412
2020-06-05,6,238.0,2.0,0.01072961373390558
2020-06-06,6,169.0,1.0,0.010492567764500145
2020-06-07,6,126.0,0.0,0.010120888389091932
2020-06-08,6,182.0,0.0,0.009628242845680663
2020-06-09,6,142.0,2.0,0.00979129090440608
2020-06-10,6,114.0,0.0,0.00951188986232791
2020-06-11,6,186.0,3.0,0.009806266443434585
2020-06-12,6,223.0,0.0,0.009309718437783833
2020-06-13,6,280.0,4.0,0.009607173356105893
2020-06-14,6,164.0,0.0,0.009282178217821782
2020-06-15,6,236.0,0.0,0.00885129819040126
2020-06-16,6,355.0,1.0,0.0084574370288656
2020-06-17,6,240.0,0.0,0.008100017608733932
2020-06-18,6,384.0,2.0,0.007916872835230085
2020-06-19,6,0.0,0.0,0.007916872835230085
2020-06-20,6,381.0,1.0,0.00760397268777157
2020-06-21,6,430.0,0.0,0.007128309572301426
2020-06-22,6,618.0,2.0,0.006807261078483716
2020-06-23,6,0.0,3.0,0.007207688200747464
2020-06-24,6,412.0,4.0,0.007338056680161943
2020-06-25,6,0.0,0.0,0.007338056680161943
2020-06-26,6,260.0,0.0,0.007104360607545321
2020-06-27,6,170.0,2.0,0.007199424046076314
2020-06-28,6,405.0,4.0,0.007323492390433688
2020-06-29,6,205.0,2.0,0.0073792486583184255
2020-06-30,6,270.0,0.0,0.007163012806598654
2020-07-01,7,285.0,2.0,0.007158648278766186
2020-07-02,7,203.0,0.0,0.0070088641517212944
2020-07-03,7,290.0,0.0,0.0068054443554843875
2020-07-04,7,252.0,2.0,0.006833268254588051
2020-07-05,7,218.0,2.0,0.006882049321353469
2020-07-06,7,310.0,2.0,0.006869662086891942
2020-07-07,7,194.0,1.0,0.0068393215393033014
2020-07-08,7,0.0,0.0,0.0068393215393033014
2020-07-09,7,538.0,3.0,0.006780250347705146
2020-07-10,7,246.0,1.0,0.006723404255319149
2020-07-11,7,302.0,2.0,0.006720876203119814
2020-07-12,7,391.0,1.0,0.006590050630876798
2020-07-13,7,323.0,2.0,0.006579978066739777
2020-07-14,7,106.0,0.0,0.006525792417650715
2020-07-15,7,165.0,3.0,0.006673314412825037
2020-07-16,7,366.0,0.0,0.006491084085652466
2020-07-17,7,151.0,0.0,0.006418769366976538
2020-07-18,7,142.0,0.0,0.006352219626168224
2020-07-19,7,216.0,4.0,0.006541115583668775
2020-07-20,7,207.0,1.0,0.00651604221262129
2020-07-21,7,193.0,0.0,0.006428172163219676
2020-07-22,7,219.0,1.0,0.006400110109421237
2020-07-23,7,0.0,0.0,0.006400110109421237
2020-07-24,7,470.0,0.0,0.006199586694220385
2020-07-25,7,252.0,1.0,0.0061627220874582046
2020-07-26,7,241.0,0.0,0.006066864592745579
2020-07-27,7,102.0,2.0,0.00615542446781226
2020-07-28,7,59.0,0.0,0.00613222612583839
2020-07-29,7,58.0,2.0,0.006236873926048495
2020-07-30,7,100.0,1.0,0.006260671599317018
2020-07-31,7,165.0,1.0,0.006258605582676179
2020-08-01,8,69.0,2.0,0.006356328285660871
2020-08-02,8,62.0,0.0,0.0063318641753057296
2020-08-03,8,73.0,0.0,0.006303299962921765
2020-08-04,8,38.0,0.0,0.006288532675709001
2020-08-05,8,73.0,1.0,0.006321733259682072
2020-08-06,8,56.0,0.0,0.006300079515566701
2020-08-07,8,98.0,0.0,0.006262540280902292
2020-08-08,8,77.0,1.0,0.006293875574921327
2020-08-09,8,96.0,0.0,0.006257521058965102
2020-08-10,8,95.0,1.0,0.006281782829793599
2020-08-11,8,83.0,0.0,0.006250744136206692
2020-08-12,8,49.0,0.0,0.006232563661185968
2020-08-13,8,0.0,0.0,0.006232563661185968
2020-08-14,8,42.0,0.0,0.006217064361418675
2020-08-15,8,46.0,1.0,0.006259226454089164
2020-08-16,8,58.0,2.0,0.006355558171011593
2020-08-17,8,33.0,2.0,0.00646070715376483
2020-08-18,8,0.0,0.0,0.00646070715376483
2020-08-19,8,124.0,0.0,0.00641399416909621
2020-08-20,8,82.0,1.0,0.00644150417827298
2020-08-21,8,17.0,1.0,0.006493130036523857
2020-08-22,8,61.0,0.0,0.0064702484113229345
2020-08-23,8,64.0,1.0,0.0065039714515943365
2020-08-24,8,97.0,0.0,0.006467861026844485
2020-08-25,8,35.0,1.0,0.006512053010396436
2020-08-26,8,56.0,0.0,0.006491288008199521
2020-08-27,8,41.0,0.0,0.006476168834857694
2020-08-28,8,99.0,1.0,0.006496441080103943
2020-08-29,8,95.0,0.0,0.006461763218519975
2020-08-30,8,96.0,0.0,0.006427094394455933
2020-08-31,8,55.0,0.0,0.0064073991531089815
2020-09-01,9,119.0,2.0,0.006475895278684895
2020-09-02,9,36.0,0.0,0.006463017179473015
2020-09-03,9,58.0,0.0,0.006442376521116679
2020-09-04,9,47.0,2.0,0.006535588752196836
2020-09-05,9,61.0,0.0,0.006513766489681975
2020-09-06,9,203.0,0.0,0.006442182763100909
2020-09-07,9,116.0,0.0,0.006401979771895847
2020-09-08,9,113.0,0.0,0.0063632960804235065
2020-09-09,9,77.0,0.0,0.006337203110022367
2020-09-10,9,37.0,0.0,0.006324740898219505
2020-09-11,9,54.0,0.0,0.006306640521490275
2020-09-12,9,47.0,0.0,0.006290970606893635
2020-09-13,9,71.0,1.0,0.006320113762047717
2020-09-14,9,26.0,0.0,0.006311471098721927
2020-09-15,9,53.0,0.0,0.006293926361061576
2020-09-16,9,34.0,0.0,0.0062827225130890054
2020-09-17,9,32.0,0.0,0.006272214091574326
2020-09-18,9,26.0,0.0,0.006263701847792045
2020-09-19,9,42.0,0.0,0.00625
2020-09-20,9,69.0,0.0,0.0062276194924490115
2020-09-21,9,51.0,0.0,0.006211180124223602
2020-09-22,9,7.0,0.0,0.006208930511719357
2020-09-23,9,16.0,0.0,0.00620379465439694
2020-09-24,9,87.0,0.0,0.006176016469377252
2020-09-25,9,71.0,0.0,0.006153530588174965
2020-09-26,9,55.0,0.0,0.006136224176723257
2020-09-27,9,44.0,0.0,0.006122448979591836
2019-12-31,12,0.0,0.0,
2020-01-01,1,0.0,0.0,
2020-01-02,1,0.0,0.0,
2020-01-03,1,0.0,0.0,
2020-01-04,1,0.0,0.0,
2020-01-05,1,0.0,0.0,
2020-01-06,1,0.0,0.0,
2020-01-07,1,0.0,0.0,
2020-01-08,1,0.0,0.0,
2020-01-09,1,0.0,0.0,
2020-01-10,1,0.0,0.0,
2020-01-11,1,0.0,0.0,
2020-01-12,1,0.0,0.0,
2020-01-13,1,0.0,0.0,
2020-01-14,1,0.0,0.0,
2020-01-15,1,0.0,0.0,
2020-01-16,1,0.0,0.0,
2020-01-17,1,0.0,0.0,
2020-01-18,1,0.0,0.0,
2020-01-19,1,0.0,0.0,
2020-01-20,1,0.0,0.0,
2020-01-21,1,0.0,0.0,
2020-01-22,1,0.0,0.0,
2020-01-23,1,0.0,0.0,
2020-01-24,1,0.0,0.0,
2020-01-25,1,0.0,0.0,
2020-01-26,1,0.0,0.0,
2020-01-27,1,0.0,0.0,
2020-01-28,1,0.0,0.0,
2020-01-29,1,0.0,0.0,
2020-01-30,1,0.0,0.0,
2020-01-31,1,0.0,0.0,
2020-02-01,2,0.0,0.0,
2020-02-02,2,0.0,0.0,
2020-02-03,2,0.0,0.0,
2020-02-04,2,0.0,0.0,
2020-02-05,2,0.0,0.0,
2020-02-06,2,0.0,0.0,
2020-02-07,2,0.0,0.0,
2020-02-08,2,0.0,0.0,
2020-02-09,2,0.0,0.0,
2020-02-10,2,0.0,0.0,
2020-02-11,2,0.0,0.0,
2020-02-12,2,0.0,0.0,
2020-02-13,2,0.0,0.0,
2020-02-14,2,0.0,0.0,
2020-02-15,2,0.0,0.0,
2020-02-16,2,0.0,0.0,
2020-02-17,2,0.0,0.0,
2020-02-18,2,0.0,0.0,
2020-02-19,2,0.0,0.0,
2020-02-20,2,0.0,0.0,
2020-02-21,2,0.0,0.0,
2020-02-22,2,0.0,0.0,
2020-02-23,2,0.0,0.0,
2020-02-24,2,0.0,0.0,
2020-02-25,2,0.0,0.0,
2020-02-26,2,1.0,0.0,0.0
2020-02-27,2,1.0,0.0,0.0
2020-02-28,2,1.0,0.0,0.0
2020-02-29,2,2.0,0.0,0.0
2020-03-01,3,0.0,0.0,0.0
2020-03-02,3,2.0,0.0,0.0
2020-03-03,3,1.0,0.0,0.0
2020-03-04,3,1.0,0.0,0.0
2020-03-05,3,,,
2020-03-06,3,1.0,0.0,0.0
2020-03-07,3,1.0,0.0,0.0
2020-03-08,3,1.0,0.0,0.0
2020-03-09,3,,,
2020-03-10,3,,,
2020-03-11,3,1.0,0.0,0.0
2020-03-12,3,3.0,0.0,0.0
2020-03-13,3,9.0,0.0,0.0
2020-03-14,3,6.0,0.0,0.0
2020-03-15,3,6.0,0.0,0.0
2020-03-16,3,11.0,0.0,0.0
2020-03-17,3,8.0,0.0,0.0
2020-03-18,3,13.0,0.0,0.0
2020-03-19,3,12.0,0.0,0.0
2020-03-20,3,23.0,0.0,0.0
2020-03-21,3,22.0,0.0,0.0
2020-03-22,3,80.0,0.0,0.0
2020-03-23,3,29.0,0.0,0.0
2020-03-24,3,71.0,0.0,0.0
2020-03-25,3,76.0,1.0,0.002617801047120419
2020-03-26,3,36.0,0.0,0.0023923444976076554
2020-03-27,3,77.0,1.0,0.00404040404040404
2020-03-28,3,91.0,1.0,0.005119453924914676
2020-03-29,3,71.0,2.0,0.0076103500761035
2020-03-30,3,56.0,1.0,0.008415147265077139
2020-03-31,3,77.0,0.0,0.007594936708860759
2020-04-01,4,77.0,0.0,0.006920415224913495
2020-04-02,4,96.0,0.0,0.006230529595015576
2020-04-03,4,48.0,1.0,0.006923837784371909
2020-04-04,4,68.0,1.0,0.0074142724745134385
2020-04-05,4,47.0,4.0,0.010657193605683837
2020-04-06,4,56.0,3.0,0.012690355329949238
2020-04-07,4,40.0,1.0,0.01309328968903437
2020-04-08,4,60.0,2.0,0.014040561622464899
2020-04-09,4,61.0,1.0,0.014147431124348473
2020-04-10,4,64.0,1.0,0.014214641080312722
2020-04-11,4,88.0,1.0,0.014046822742474917
2020-04-12,4,39.0,0.0,0.013689700130378096
2020-04-13,4,66.0,2.0,0.014375
2020-04-14,4,50.0,2.0,0.015151515151515152
2020-04-15,4,54.0,6.0,0.018192488262910797
2020-04-16,4,37.0,3.0,0.019529006318207927
2020-04-17,4,50.0,1.0,0.01954215522054718
2020-04-18,4,23.0,1.0,0.019845644983461964
2020-04-19,4,18.0,3.0,0.0212882096069869
2020-04-20,4,39.0,8.0,0.02512025654730091
2020-04-21,4,10.0,0.0,0.024986709197235512
2020-04-22,4,27.0,1.0,0.025157232704402517
2020-04-23,4,42.0,0.0,0.024615384615384615
2020-04-24,4,31.0,2.0,0.02523977788995457
2020-04-25,4,28.0,1.0,0.02538576406172225
2020-04-26,4,7.0,3.0,0.026785714285714284
2020-04-27,4,14.0,1.0,0.027093596059113302
2020-04-28,4,9.0,4.0,0.02893575282000981
2020-04-29,4,8.0,4.0,0.030776746458231558
2020-04-30,4,15.0,4.0,0.03249272550921436
2020-05-01,5,14.0,2.0,0.033236994219653176
2020-05-02,5,9.0,6.0,0.03597122302158273
2020-05-03,5,3.0,2.0,0.036877394636015325
2020-05-04,5,8.0,2.0,0.03769083969465649
2020-05-05,5,5.0,1.0,0.03807710613993336
2020-05-06,5,11.0,3.0,0.039299242424242424
2020-05-07,5,7.0,2.0,0.04011326097215668
2020-05-08,5,6.0,1.0,0.04047058823529412
2020-05-09,5,36.0,0.0,0.03979639055992596
2020-05-10,5,15.0,1.0,0.03998161764705882
2020-05-11,5,11.0,3.0,0.0411522633744856
2020-05-12,5,9.0,1.0,0.04143897996357013
2020-05-13,5,11.0,0.0,0.0412324422292705
2020-05-14,5,6.0,3.0,0.042476276547672845
2020-05-15,5,8.0,0.0,0.042323277802791534
2020-05-16,5,1.0,1.0,0.04275427542754275
2020-05-17,5,2.0,0.0,0.042715827338129495
2020-05-18,5,2.0,0.0,0.0426774483378257
2020-05-19,5,2.0,0.0,0.042639138240574505
2020-05-20,5,4.0,1.0,0.043010752688172046
2020-05-21,5,2.0,0.0,0.04297224709042077
2020-05-22,5,3.0,1.0,0.04336164506034868
2020-05-23,5,6.0,2.0,0.04413731609451627
2020-05-24,5,0.0,0.0,0.04413731609451627
2020-05-25,5,1.0,0.0,0.04411764705882353
2020-05-26,5,0.0,1.0,0.044563279857397504
2020-05-27,5,0.0,1.0,0.04500891265597148
2020-05-28,5,0.0,0.0,0.04500891265597148
2020-05-29,5,1.0,1.0,0.04543429844097996
2020-05-30,5,0.0,1.0,0.045879732739420934
2020-05-31,5,1.0,0.0,0.0458593054318789
2020-06-01,6,0.0,0.0,0.0458593054318789
2020-06-02,6,0.0,0.0,0.0458593054318789
2020-06-03,6,0.0,0.0,0.0458593054318789
2020-06-04,6,0.0,0.0,0.0458593054318789
2020-06-05,6,1.0,0.0,0.045838896306186025
2020-06-06,6,0.0,0.0,0.045838896306186025
2020-06-07,6,0.0,1.0,0.046283934134401426
2020-06-08,6,0.0,0.0,0.046283934134401426
2020-06-09,6,0.0,0.0,0.046283934134401426
2020-06-10,6,0.0,2.0,0.04717400979083222
2020-06-11,6,2.0,0.0,0.04713205869275233
2020-06-12,6,0.0,0.0,0.04713205869275233
2020-06-13,6,0.0,1.0,0.04757670075589151
2020-06-14,6,2.0,0.0,0.047534429142603286
2020-06-15,6,1.0,0.0,0.047513321492007106
2020-06-16,6,2.0,0.0,0.047471162377994675
2020-06-17,6,1.0,0.0,0.04745011086474501
2020-06-18,6,3.0,0.0,0.04738706820194863
2020-06-19,6,11.0,0.0,0.04715733803437638
2020-06-20,6,11.0,0.0,0.04692982456140351
2020-06-21,6,19.0,0.0,0.04654197477163984
2020-06-22,6,18.0,0.0,0.04618040569702201
2020-06-23,6,19.0,0.0,0.04580479452054795
2020-06-24,6,30.0,0.0,0.0452240067624683
2020-06-25,6,22.0,0.0,0.044807370184254604
2020-06-26,6,95.0,0.0,0.04309303262182843
2020-06-27,6,56.0,0.0,0.04214257581725089
2020-06-28,6,85.0,0.0,0.040777439024390245
2020-06-29,6,67.0,0.0,0.03976217019695281
2020-06-30,6,34.0,0.0,0.03926605504587156
2020-07-01,7,52.0,0.0,0.03853078862081383
2020-07-02,7,54.0,1.0,0.0381490639350053
2020-07-03,7,81.0,2.0,0.03777472527472527
2020-07-04,7,96.0,2.0,0.03723404255319149
2020-07-05,7,86.0,1.0,0.03652230122818358
